data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,avg_positive_polarity,shares
0,0,0,1,0,0,0.24229167,3700
0,1,0,0,0,0,0.2608225,9400
0,0,0,0,0,1,0.29475108,800
0,0,0,0,1,0,0.3264533,1900
0,0,0,0,0,1,0.375,936
0,0,1,0,0,0,0.38775703,846
0,1,0,0,0,0,0.31060606,1300
0,0,0,1,0,0,0.44900155,11800
0,1,0,0,0,0,0.42666668,958
0,0,0,0,0,0,0.575,12200
0,0,0,0,1,0,0.3840909,1400
0,0,0,1,0,0,0.45666668,1500
0,0,0,0,0,0,0.48367003,4800
0,0,0,0,1,0,0.35060605,5500
0,1,0,0,0,0,0.30781928,1300
0,0,0,0,1,0,0.3672387,5300
0,0,0,1,0,0,0,13000
0,1,0,0,0,0,0.39283228,1200
0,0,0,0,0,1,0.34444603,1000
0,0,0,0,0,1,0.3560606,2400
0,0,0,0,1,0,0.33645833,6700
0,0,1,0,0,0,0.38807687,9100
0,0,0,0,0,1,0.44,1200
0,0,0,0,0,1,0.4525,1200
0,1,0,0,0,0,0.5170707,1200
0,1,0,0,0,0,0.41953748,2100
0,0,0,0,0,1,0.3577357,1200
0,0,1,0,0,0,0.29155844,4100
0,0,0,0,0,1,0.27305195,897
0,0,1,0,0,0,0.41197917,903
0,0,0,0,1,0,0.35367438,9200
0,0,0,0,0,0,0.41030636,1000
0,0,0,1,0,0,0.39555556,7600
0,1,0,0,0,0,0.3771023,75600
0,1,0,0,0,0,0.36483285,1800
0,0,0,1,0,0,0.53333336,4000
0,0,0,0,1,0,0.4,2400
1,0,0,0,0,0,0.40583384,723
0,1,0,0,0,0,0,2500
0,0,0,0,0,0,0.44817,50100
0,1,0,0,0,0,0.36256874,1900
0,0,0,0,0,1,0.3485119,815
0,0,0,0,0,1,0.2638889,1200
0,0,0,0,0,1,0.19027779,699
0,1,0,0,0,0,0.3926455,6100
0,0,0,0,0,1,0.34512988,2000
0,0,0,0,0,1,0.3126852,805
0,0,0,0,0,1,0.30288658,1100
0,0,0,0,0,1,0.26893106,2800
0,0,1,0,0,0,0.3408685,10700
0,0,1,0,0,0,0.3984127,1600
0,0,0,0,1,0,0.2587121,1300
0,0,0,0,1,0,0.40466666,2000
0,0,1,0,0,0,0.40727273,10100
0,1,0,0,0,0,0.50022507,1500
0,0,0,0,1,0,0.3766317,1600
0,1,0,0,0,0,0.1,1900
0,1,0,0,0,0,0.43629262,24700
0,0,1,0,0,0,0.34844363,1800
0,0,0,0,1,0,0.32938597,4100
0,0,1,0,0,0,0.19287878,4200
0,0,0,0,0,1,0.3189394,934
0,0,0,0,0,1,0.42454547,2000
0,1,0,0,0,0,0.40617558,860
0,0,0,0,0,1,0.30331957,1200
0,1,0,0,0,0,0.46958333,839
0,0,0,0,0,1,0.33431235,1100
0,0,1,0,0,0,0.36235794,846
0,0,0,0,1,0,0.39005893,2000
0,0,1,0,0,0,0.35397726,1900
0,1,0,0,0,0,0.35470954,778
0,0,0,0,0,1,0.24671428,673
0,1,0,0,0,0,0.38935646,876
0,0,1,0,0,0,0.50836736,3000
0,0,0,0,0,1,0.3113675,1300
0,0,1,0,0,0,0.18100233,845
0,0,0,0,1,0,0.2786393,1100
0,0,0,0,0,1,0.39804292,1000
0,1,0,0,0,0,0.20258838,782
0,0,0,0,1,0,0.34366825,949
0,0,1,0,0,0,0.34300506,977
0,0,0,1,0,0,0.16832492,1600
0,0,0,0,1,0,0.296633,812
1,0,0,0,0,0,0.3760897,600
0,0,0,0,1,0,0.19586776,1000
0,0,0,0,1,0,0.30149114,8600
0,1,0,0,0,0,0.40145022,2100
0,1,0,0,0,0,0.30571118,875
0,0,0,0,0,1,0.38060173,1200
0,0,0,0,0,1,0.40723562,1100
0,0,0,0,1,0,0.45189393,3600
0,0,0,0,1,0,0.56,1200
0,0,0,0,1,0,0.3393182,6600
0,0,1,0,0,0,0.39514792,1300
0,0,0,0,0,1,0.38533333,603
0,0,0,0,1,0,0.40295056,1500
0,0,0,0,0,1,0.4409091,2000
0,0,0,0,1,0,0.5140625,912
0,0,0,0,0,0,0.49805194,31500
0,0,0,0,1,0,0.275,6700
0,0,0,0,0,0,0.361,1400
0,0,0,0,0,0,0.44444445,3800
0,0,1,0,0,0,0.3914855,1300
0,0,1,0,0,0,0.23224626,2000
0,1,0,0,0,0,0.29227272,1300
0,1,0,0,0,0,0.36446887,937
0,0,1,0,0,0,0.42992425,1700
0,0,0,0,0,1,0.2522078,812
0,0,0,1,0,0,0.2899737,1800
0,0,0,0,0,1,0.31797618,603
0,0,0,0,1,0,0.48727274,2800
0,0,0,0,0,1,0.3718294,1300
0,0,0,1,0,0,0.4171875,2500
1,0,0,0,0,0,0.32370293,3200
0,0,0,0,0,0,0.43625,1300
0,0,0,0,0,0,0.48714286,9000
0,0,0,0,1,0,0.23383838,5200
0,0,0,0,0,1,0.28397128,1100
0,0,0,0,0,0,0.24867424,3900
0,0,1,0,0,0,0.42255893,1900
0,0,0,0,0,1,0.32384127,1100
0,0,1,0,0,0,0.30252525,3700
0,1,0,0,0,0,0.41300812,1300
0,0,0,1,0,0,0.3372159,4000
0,0,0,0,0,1,0.39965728,23100
0,0,0,1,0,0,0.25757575,1200
0,0,0,0,1,0,0.42118624,2700
0,0,0,0,0,0,0.3114478,3700
0,1,0,0,0,0,0.31464645,2600
0,0,0,1,0,0,0.4109524,1900
1,0,0,0,0,0,0.29458874,1100
0,0,0,0,0,0,0.43038538,2500
0,0,0,0,0,0,0.265625,3500
0,0,0,0,1,0,0.37777779,2300
0,0,0,0,1,0,0.36274803,2700
0,1,0,0,0,0,0.2714452,16700
0,0,0,0,0,0,0.3511111,3000
0,1,0,0,0,0,0.662618,21700
0,0,0,0,1,0,0.4145896,2600
0,0,0,0,0,1,0,9600
0,0,0,0,0,0,0.35560605,1200
0,1,0,0,0,0,0.40984848,1100
0,0,0,0,0,1,0.2979021,1300
1,0,0,0,0,0,0.4089881,1900
0,0,0,0,0,1,0.25179064,2800
0,0,0,0,1,0,0.3877417,1700
0,1,0,0,0,0,0.31126034,3100
0,1,0,0,0,0,0.41727272,925
0,0,0,0,0,0,0.26902357,20600
0,1,0,0,0,0,0.38428453,827
0,0,0,0,1,0,0.3858586,1500
0,0,0,1,0,0,0.24360324,798
0,1,0,0,0,0,0.43235347,35200
0,0,0,0,1,0,0.3731651,5300
0,0,1,0,0,0,0.15,57200
1,0,0,0,0,0,0.4003788,923
0,0,0,0,1,0,0.25178573,1600
0,0,0,0,0,1,0,1200
0,0,0,0,0,1,0.30625,2400
0,1,0,0,0,0,0.53190476,11300
0,0,0,0,0,1,0.37847438,4300
0,0,1,0,0,0,0.60833335,718
0,0,0,0,0,0,0.29444444,4000
0,0,1,0,0,0,0.43310985,156
0,0,0,0,1,0,0.37407407,1500
0,0,1,0,0,0,0.3249053,973
0,0,0,0,0,1,0.24101095,705
0,0,0,0,0,1,0.3255977,1100
0,0,0,0,0,1,0.28723776,1100
0,1,0,0,0,0,0.43219697,800
1,0,0,0,0,0,0.41149667,1600
0,0,0,0,0,0,0.3888889,18500
0,0,1,0,0,0,0.38636363,8000
0,1,0,0,0,0,0.43594345,1700
0,0,0,0,0,1,0.25186148,462
0,0,0,1,0,0,0.2742316,2000
0,1,0,0,0,0,0.45957348,729
0,0,1,0,0,0,0.4353896,974
0,0,0,0,1,0,0.39811775,1700
0,0,0,0,1,0,0.3382215,1900
0,0,0,1,0,0,0.30757576,7500
0,0,0,0,1,0,0.3490334,663600
0,0,0,0,1,0,0.27199,2900
0,0,0,0,0,0,0.40671578,3400
0,0,0,0,1,0,0.3165928,4100
0,0,1,0,0,0,0.41474408,1700
0,0,1,0,0,0,0.41111925,4800
0,0,0,0,0,0,0.5321429,2000
0,0,1,0,0,0,0.32489583,1200
0,1,0,0,0,0,0.4632184,2700
0,0,0,0,1,0,0.42762604,1900
0,0,0,0,0,1,0.40646854,948
0,0,0,0,1,0,0.2847583,2400
0,0,0,0,0,1,0.36969697,1200
0,1,0,0,0,0,0.42662337,12600
0,0,0,0,1,0,0.38543418,1100
0,0,1,0,0,0,0.4001488,3000
0,0,1,0,0,0,0.27681547,1000
0,0,0,0,1,0,0.3213843,753
1,0,0,0,0,0,0.43212122,1500
0,0,0,0,1,0,0.3479665,2300
0,0,0,0,0,1,0.31569263,1500
0,0,0,0,0,1,0.3527157,720
0,0,1,0,0,0,0.42020202,1300
0,1,0,0,0,0,0.4761659,1900
0,0,0,0,1,0,0.35483405,9000
0,0,0,0,0,1,0.39659092,725
0,0,0,0,0,1,0.3398674,612
0,1,0,0,0,0,0.43279222,1400
0,0,1,0,0,0,0.33974025,2500
0,0,0,0,0,0,0.43727273,1500
0,0,0,0,1,0,0.26580086,2700
0,1,0,0,0,0,0.34968886,1500
0,1,0,0,0,0,0.340427,984
0,0,0,0,0,0,0.29010418,1400
0,0,1,0,0,0,0.30610678,937
0,0,0,0,1,0,0.3685606,3800
0,0,1,0,0,0,0.34646463,1400
0,0,0,0,0,1,0.3908563,895
0,0,0,0,0,1,0.2732323,1200
0,0,0,0,1,0,0.2857143,3000
0,1,0,0,0,0,0.6736364,521
0,0,0,0,1,0,0.29522842,4000
0,0,0,0,1,0,0.48095238,1000
0,1,0,0,0,0,0.37029713,15800
0,0,0,0,0,1,0.3332576,7500
0,0,0,0,0,1,0.44242424,604
0,0,0,0,1,0,0.28896916,860
0,0,0,0,1,0,0.31532368,2300
0,0,1,0,0,0,0.38593075,1900
0,0,0,0,1,0,0.36321023,3800
0,0,0,0,0,1,0.18106061,2400
0,0,0,0,0,0,0.4053613,1100
0,0,0,0,1,0,0.42227274,7500
0,1,0,0,0,0,0.3813157,2500
0,0,0,0,1,0,0.46515152,2100
0,0,0,0,1,0,0.48051947,6600
0,0,1,0,0,0,0.42138126,2200
0,0,0,0,0,1,0.25,1300
0,0,1,0,0,0,0.324026,567
0,0,1,0,0,0,0.4003685,2600
0,0,0,0,0,0,0.43738648,1300
0,1,0,0,0,0,0.43669787,4700
0,1,0,0,0,0,0.41428572,2600
0,0,1,0,0,0,0.500202,10100
0,1,0,0,0,0,0.3525072,497
0,0,1,0,0,0,0.31988636,740
0,0,0,0,1,0,0.3016414,1200
0,0,1,0,0,0,0.35997927,2200
0,0,0,0,0,1,0.31608436,686
1,0,0,0,0,0,0.375,814
0,0,1,0,0,0,0.22708334,739
0,0,0,1,0,0,0.39583334,2900
0,1,0,0,0,0,0.14545454,1100
0,0,1,0,0,0,0.31152523,16500
0,0,0,0,1,0,0.3045387,11100
0,0,0,0,0,1,0.25833333,1700
0,0,0,1,0,0,0.35129586,4500
0,0,0,0,1,0,0.29754856,610
0,1,0,0,0,0,0.2649091,1300
0,0,0,0,0,1,0.28040403,666
0,0,0,0,0,0,0.41875,2200
0,0,0,0,0,0,0.16,10400
0,1,0,0,0,0,0.4338384,535
0,0,0,0,1,0,0.30911976,2000
0,0,0,0,0,0,0.3382353,3700
0,0,0,0,0,1,0.25634366,784
0,0,0,0,1,0,0.3741913,1800
0,0,0,0,0,0,0.44166666,5800
0,1,0,0,0,0,0.375,1400
1,0,0,0,0,0,0.3598438,789
0,0,1,0,0,0,0.34403083,1300
0,0,1,0,0,0,0.28445774,1900
0,0,0,0,0,0,0.52380955,3100
0,0,0,0,0,0,0.2888889,145500
0,0,1,0,0,0,0.3472132,605
0,0,0,0,1,0,0.39722222,1200
0,0,0,0,1,0,0.13636364,2000
0,0,1,0,0,0,0.23293771,6200
0,0,0,0,0,1,0.3,850
0,0,0,0,1,0,0.3499754,7300
0,0,1,0,0,0,0.31833333,566
0,1,0,0,0,0,0,2000
0,0,0,0,1,0,0.30364233,3100
0,0,0,0,1,0,0.35663658,5200
0,0,0,1,0,0,0.3698733,13700
0,0,0,0,1,0,0.35145202,1200
0,0,0,0,0,1,0,1100
0,0,1,0,0,0,0.3786855,1100
0,0,1,0,0,0,0.3745581,895
0,0,0,0,0,0,0.36960784,16800
0,0,1,0,0,0,0.39628944,1900
0,0,0,0,0,1,0.27635667,1000
0,1,0,0,0,0,0.4324405,830
1,0,0,0,0,0,0.5319964,3300
0,0,0,1,0,0,0.28260347,8100
0,0,1,0,0,0,0.23407368,5400
1,0,0,0,0,0,0.40592054,4500
0,1,0,0,0,0,0.27272728,17100
0,0,0,0,0,1,0.36864808,1500
1,0,0,0,0,0,0.30603692,1500
1,0,0,0,0,0,0.4637218,1100
0,0,0,0,1,0,0.40088463,3100
0,0,0,0,0,0,0,5800
0,0,0,0,0,1,0.31281385,2500
0,0,0,0,1,0,0.40664983,1100
0,1,0,0,0,0,0.36296296,1500
0,0,0,0,0,1,0.32126158,1300
0,0,0,0,1,0,0.3190873,1500
0,0,0,0,0,0,0.32708332,2300
0,0,0,0,0,1,0.40239543,683
0,0,1,0,0,0,0.20844156,1500
0,0,0,0,1,0,0.29941726,5400
0,0,0,0,0,1,0.40625,1500
0,0,0,0,0,1,0.35,1100
0,0,0,0,0,0,0.4449495,3200
0,0,0,0,0,1,0.32777777,1300
0,0,0,0,1,0,0.30714285,12500
0,0,0,1,0,0,0.31445512,5000
0,0,0,0,1,0,0.3013966,2200
0,1,0,0,0,0,0.38844988,1300
0,0,0,0,0,1,0.30139786,1300
0,0,0,0,1,0,0.40813905,3800
0,0,0,0,1,0,0.3338153,3700
0,0,0,0,0,1,0.29545453,4300
0,1,0,0,0,0,0.37738496,901
0,0,0,0,1,0,0.2812648,827
0,1,0,0,0,0,0.3835606,803
0,0,0,0,1,0,0.45558608,919
0,1,0,0,0,0,0.39527628,5500
0,1,0,0,0,0,0.4121212,6400
0,1,0,0,0,0,0.33024117,1700
0,0,0,0,0,1,0.3643225,1300
0,0,1,0,0,0,0.38256222,26000
0,1,0,0,0,0,0.3715909,942
0,0,0,0,0,0,0.175,5800
0,0,0,0,0,1,0.27703702,779
0,0,0,0,0,1,0.35,3200
0,0,0,0,0,1,0.30126983,891
0,1,0,0,0,0,0.33475378,827
0,1,0,0,0,0,0.3969898,1500
0,0,0,1,0,0,0.3322844,3500
0,0,0,0,0,1,0.44214025,876
0,0,0,0,1,0,0.35662338,2100
0,0,0,1,0,0,0.5783333,818
0,1,0,0,0,0,0.3232078,1100
0,0,0,0,0,1,0.3487143,1000
0,0,0,0,0,1,0.2884645,1000
0,0,0,0,0,1,0.3597643,895
0,1,0,0,0,0,0.35251197,703
0,0,0,0,1,0,0.3842491,1400
0,0,0,0,1,0,0.25834236,1100
0,0,0,0,0,0,0.53333336,3300
0,0,0,1,0,0,0.34545454,5600
0,0,0,0,0,1,0.3442049,1400
0,0,0,0,0,1,0.3133117,683
0,0,0,0,0,1,0.328125,6700
0,0,0,0,0,1,0,5600
0,0,0,0,0,0,0.6,1800
0,0,1,0,0,0,0.38939393,1200
0,0,0,0,0,1,0.36394104,1500
0,0,0,0,0,1,0.46875,841
1,0,0,0,0,0,0.24861111,32299
0,1,0,0,0,0,0.37603307,1100
0,0,0,0,0,1,0.3280303,952
0,0,0,0,0,0,0.49902597,2200
0,0,1,0,0,0,0.3490377,2900
0,1,0,0,0,0,0.3706473,1700
0,0,1,0,0,0,0.375,927
0,0,0,1,0,0,0.42440477,1300
0,0,0,0,1,0,0.28454545,7400
0,0,0,0,0,0,0.26730463,9100
0,0,0,0,0,0,0.3992661,1600
0,0,0,0,0,1,0.33621553,1300
0,1,0,0,0,0,0.35660878,897
0,0,1,0,0,0,0.45613638,843
0,0,0,0,1,0,0.3345635,1500
1,0,0,0,0,0,0.37473083,2300
0,0,0,0,0,0,0.3908701,740
0,0,0,0,1,0,0.4535479,806
0,0,1,0,0,0,0.44948718,830
1,0,0,0,0,0,0.5256916,10300
1,0,0,0,0,0,0.35,1300
0,0,0,0,0,1,0.37247133,1300
0,0,1,0,0,0,0.3919192,729
0,0,1,0,0,0,0.24955234,811
0,0,0,0,1,0,0.33333334,1100
0,0,0,0,1,0,0.5,2300
0,0,0,0,0,0,0,1200
0,0,0,0,1,0,0.40477023,1700
0,1,0,0,0,0,0.44013605,738
0,0,0,0,0,1,0.2963727,1100
0,0,0,1,0,0,0.40443173,3200
0,0,0,0,1,0,0.11818182,1400
0,0,1,0,0,0,0.36184064,1600
0,0,0,0,0,1,0.45535713,6100
0,1,0,0,0,0,0.39779916,853
0,0,0,0,0,1,0.35282737,2100
0,0,1,0,0,0,0.37752524,2400
0,0,0,0,0,0,0.29907143,685
0,0,0,0,1,0,0.33376622,5400
0,0,1,0,0,0,0.44130468,1100
0,0,0,0,1,0,0.13636364,998
0,0,0,0,0,1,0.27785715,534
0,0,0,0,0,0,0.30330577,1100
0,0,0,0,0,0,0.40939152,1500
0,1,0,0,0,0,0.39936733,1300
0,1,0,0,0,0,0.44742665,17300
0,0,1,0,0,0,0.3633904,2700
0,0,0,0,0,1,0.43125,1800
0,0,0,0,1,0,0.29670516,12800
1,0,0,0,0,0,0.36622024,12400
0,0,0,0,1,0,0.31621668,2700
1,0,0,0,0,0,0.3359733,5100
0,0,1,0,0,0,0.35987866,4100
0,0,0,0,0,0,0.4470644,11200
0,1,0,0,0,0,0.29724905,7900
0,0,0,0,0,0,0.422549,3100
0,1,0,0,0,0,0.34152752,1600
0,0,1,0,0,0,0.31224817,1200
0,0,0,0,1,0,0.4386954,2200
0,0,0,0,0,1,0.3803257,7500
0,0,0,0,0,1,0.35454544,671
0,1,0,0,0,0,0.40813887,1600
0,0,0,0,0,0,0.39152893,8600
0,0,0,0,0,1,0.32191244,865
0,0,0,0,0,0,0.5087302,2600
0,0,1,0,0,0,0.39382067,3700
0,0,0,0,0,1,0.2627566,841
0,1,0,0,0,0,0.4722222,589
0,0,0,0,1,0,0.30416667,2000
0,0,1,0,0,0,0.39033437,1100
0,0,0,0,1,0,0.29666668,2400
0,0,0,0,0,0,0.7,1200
0,0,0,0,1,0,0.41198918,1700
0,0,0,0,1,0,0.3103896,1100
0,0,0,0,1,0,0.35629058,863
0,0,0,0,0,1,0.37066665,1500
0,0,1,0,0,0,0.3151515,1600
0,0,1,0,0,0,0.2863774,1200
0,1,0,0,0,0,0.30954546,854
0,1,0,0,0,0,0.3412765,1700
0,0,1,0,0,0,0.275,11300
0,1,0,0,0,0,0.33727273,939
0,0,0,0,0,0,0.37878788,1900
1,0,0,0,0,0,0.51607144,1900
0,0,0,1,0,0,0.44107142,5600
0,1,0,0,0,0,0.32394353,2600
0,0,0,0,1,0,0.43560606,1400
0,0,0,0,0,1,0.27159092,530
0,0,0,1,0,0,0.46041667,1200
0,0,0,0,0,1,0.4194893,2400
0,0,0,0,0,0,0.3625,1600
0,1,0,0,0,0,0.40828064,10100
0,0,0,0,0,1,0.40341836,690
0,0,0,0,0,1,0.33637175,1400
0,0,1,0,0,0,0.23351981,857
0,0,1,0,0,0,0.31349495,1400
0,0,0,1,0,0,0.42351437,1500
0,0,0,0,0,1,0.35083333,1300
0,0,0,0,0,0,0.3560606,822
0,0,0,1,0,0,0.4369146,5300
0,0,0,0,1,0,0.27367425,585
0,0,0,0,1,0,0.20986953,1200
0,0,0,0,0,1,0.35642532,1200
0,0,0,0,0,0,0.2989633,6600
0,1,0,0,0,0,0.68333334,967
0,0,0,0,1,0,0.39714286,988
0,1,0,0,0,0,0.412772,1200
0,0,1,0,0,0,0.33039773,2100
0,0,0,0,1,0,0.2885705,1700
0,0,0,0,1,0,0.8,3800
0,0,0,0,0,1,0.24371213,1100
0,0,0,0,1,0,0.18791322,877
0,0,0,0,0,1,0.3272727,743
0,0,0,0,0,1,0.32,13700
0,0,1,0,0,0,0.4191378,1400
0,1,0,0,0,0,0.31742424,1800
0,0,0,0,0,0,0.40418142,1500
0,0,0,0,1,0,0.30834493,1900
0,0,0,0,0,1,0.18727273,720
0,0,0,0,0,1,0.2588384,844
0,0,0,0,0,1,0,1400
0,0,0,0,0,0,0.46078432,3500
0,0,1,0,0,0,0.2437384,1100
0,0,0,0,0,1,0.4213042,1200
0,0,0,1,0,0,0.28540435,2400
0,0,0,1,0,0,0.4327381,1300
0,0,0,0,0,0,0.37843773,2700
1,0,0,0,0,0,0.6,963
0,0,0,0,0,1,0.43359214,1200
1,0,0,0,0,0,0.44974747,3300
0,0,1,0,0,0,0.29259357,1500
1,0,0,0,0,0,0.47714585,2300
0,0,1,0,0,0,0.38828573,1300
0,0,0,0,1,0,0.4083221,1600
0,0,0,0,0,1,0.2593795,1300
0,0,0,0,0,1,0.25866008,3200
0,1,0,0,0,0,0,1800
0,1,0,0,0,0,0.28497252,1800
0,0,0,0,0,1,0.3017857,1900
0,0,0,0,0,1,0.3,4000
0,0,0,0,1,0,0.50595236,3700
0,0,1,0,0,0,0.25334725,2000
0,0,1,0,0,0,0.4441609,12700
0,0,0,0,1,0,0.3213003,5300
0,0,0,0,1,0,0.41979167,1700
0,0,1,0,0,0,0.25272456,1400
0,0,1,0,0,0,0.3863564,1100
0,1,0,0,0,0,0.45714286,903
0,0,0,0,0,0,0.44666666,662
0,1,0,0,0,0,0.3037879,96000
0,0,0,0,0,1,0.33986893,1600
0,1,0,0,0,0,0.5681818,1400
0,0,0,0,0,1,0,1200
0,0,1,0,0,0,0.38260773,5800
0,0,0,0,1,0,0.26954547,1400
0,0,0,0,1,0,0.2621212,1100
0,0,0,0,0,1,0.17878787,863
0,1,0,0,0,0,0.5104895,883
0,0,0,0,0,1,0.32788086,1200
0,0,0,0,0,1,0.39158937,1800
1,0,0,0,0,0,0.2525677,3100
0,0,1,0,0,0,0.2886995,787
0,0,0,0,1,0,0.29685608,1200
1,0,0,0,0,0,0.40208334,1900
0,1,0,0,0,0,0.41666666,403
0,0,0,1,0,0,0.31012228,4300
0,0,0,1,0,0,0.22666667,11400
0,0,0,0,1,0,0.3584672,1500
0,0,0,0,0,0,0.44242424,59000
0,0,0,0,1,0,0.34601113,1300
0,1,0,0,0,0,0.3103896,24200
0,1,0,0,0,0,0.3315287,875
0,0,0,0,0,1,0.36202502,1600
0,1,0,0,0,0,0.3537619,962
0,1,0,0,0,0,0.40503246,1000
1,0,0,0,0,0,0.32790977,2200
0,0,0,1,0,0,0.7929889,3000
0,0,0,0,0,0,0.41166666,1100
0,0,0,1,0,0,0.197287,2800
0,1,0,0,0,0,0.4012626,976
0,0,0,1,0,0,0.30110192,5200
0,0,0,0,0,1,0.39561903,855
0,0,0,0,0,1,0.3326601,1300
0,0,0,1,0,0,0.39636904,1700
0,0,0,0,0,0,0.32564104,659
0,0,1,0,0,0,0.30375,1600
0,1,0,0,0,0,0.44614255,1000
0,0,1,0,0,0,0.3938393,3500
0,0,1,0,0,0,0.3125,2200
0,0,0,0,0,0,0.34469697,2200
0,1,0,0,0,0,0.4082702,3900
0,0,0,0,0,1,0.40262806,1100
0,0,0,0,0,0,0.39287296,3400
0,0,1,0,0,0,0.3258383,962
0,0,0,1,0,0,0.325,1100
0,0,1,0,0,0,0.40213904,1200
0,0,0,0,0,1,0.3845392,3300
0,1,0,0,0,0,0.4298455,1200
0,0,1,0,0,0,0.36350423,2300
0,0,0,0,0,1,0.33759397,874
0,1,0,0,0,0,0.33741498,6600
0,1,0,0,0,0,0.34907407,1100
0,0,0,0,1,0,0.32587412,2600
0,0,0,0,0,1,0.2652381,707
0,0,1,0,0,0,0.3748086,758
0,1,0,0,0,0,0.42110476,1200
0,0,0,0,1,0,0.37017602,7000
0,0,0,1,0,0,0.361112,1300
0,0,0,0,1,0,0.42504972,2000
0,0,1,0,0,0,0.6507385,855
0,0,0,0,0,1,0.33040842,1300
0,0,0,0,1,0,0.3015306,955
0,0,0,0,0,0,0.52377623,9700
0,1,0,0,0,0,0.49722221,2900
0,1,0,0,0,0,0.26686868,989
0,0,0,0,0,0,0.34621212,915
0,0,0,0,1,0,0.33390477,1700
0,0,0,0,0,1,0.347669,884
0,1,0,0,0,0,0.28555194,866
0,0,0,0,0,0,0.4486111,1800
0,1,0,0,0,0,0.39355066,775
0,0,0,0,0,0,0.44805196,3200
0,0,0,0,0,0,0.35,2000
0,0,1,0,0,0,0.2793651,1800
0,0,0,0,1,0,0.47916666,7500
0,0,0,0,1,0,0.3994749,3300
0,0,1,0,0,0,0.3328798,1100
0,0,0,0,1,0,0.3548541,5600
0,0,0,0,0,1,0.39659092,868
0,1,0,0,0,0,0.13912338,1700
0,0,0,1,0,0,0.23650794,2500
0,0,0,0,0,1,0.28766835,915
0,0,0,0,0,0,0.375,2900
0,1,0,0,0,0,0.29306072,4000
0,0,1,0,0,0,0.4457983,1700
0,1,0,0,0,0,0.4222583,1800
0,0,1,0,0,0,0.32272726,5700
0,0,1,0,0,0,0.22022727,778
0,0,0,0,0,1,0.22328128,3800
0,0,1,0,0,0,0.60714287,1700
0,0,0,0,0,1,0.34636363,1800
0,0,0,0,0,0,0.44132233,4200
0,0,0,0,0,1,0.31709957,1600
0,1,0,0,0,0,0.36258686,4600
1,0,0,0,0,0,0.31093073,5000
0,0,0,0,0,1,0.2853896,1500
0,0,0,0,0,1,0.20555556,1400
0,1,0,0,0,0,0.36354166,31300
0,1,0,0,0,0,0.2721641,3300
0,0,0,0,0,1,0.35681817,1300
0,0,0,0,0,1,0.45,2100
0,0,0,0,0,1,0.34375,2200
0,1,0,0,0,0,0.24578907,2200
0,0,0,0,1,0,0.3810606,5200
0,0,0,0,0,1,0.3480249,757
0,1,0,0,0,0,0.355,670
0,0,0,0,0,1,0.44666666,875
1,0,0,0,0,0,0.40792808,2400
0,0,0,0,0,0,0.41590908,21700
0,0,0,0,0,1,0.3967803,835
0,0,1,0,0,0,0.22225502,1000
0,0,0,0,0,1,0.21767677,1900
0,0,0,1,0,0,0.37169766,1200
0,0,1,0,0,0,0.446278,820
0,0,1,0,0,0,0.3,1100
0,0,1,0,0,0,0.43717995,854
0,0,0,0,0,0,0.4037037,1100
0,0,0,0,0,1,0.33710918,1100
0,0,0,0,0,1,0.38625312,612
0,0,0,0,0,0,0.60833335,744
0,1,0,0,0,0,0.43838385,2300
0,0,0,0,1,0,0.39818183,967
0,0,1,0,0,0,0.3875,973
0,0,0,0,0,1,0.39444444,633
0,0,0,0,0,1,0.30416667,672
0,0,0,0,0,1,0.35390997,1200
0,0,0,0,1,0,0.3486607,4500
0,1,0,0,0,0,0.4860416,581
0,0,0,0,0,0,0.3030303,771
0,0,1,0,0,0,0.48125,3100
0,1,0,0,0,0,0.37857142,989
0,1,0,0,0,0,0.41366792,964
0,0,0,0,0,1,0.33652598,952
1,0,0,0,0,0,0.4387125,3400
0,0,0,0,1,0,0.27662337,1700
0,0,1,0,0,0,0.35094517,729
0,0,0,0,0,0,0.38702792,972
0,0,1,0,0,0,0.35602126,3300
0,0,0,0,0,0,0.38394776,4000
0,1,0,0,0,0,0.42830426,1500
0,0,0,0,0,1,0.26966828,1400
0,0,0,0,0,1,0.3859649,3400
0,1,0,0,0,0,0.42366564,835
0,0,0,0,1,0,0.24400973,6600
0,0,1,0,0,0,0.5,839
0,0,0,0,0,1,0.35333332,1600
0,0,0,0,1,0,0.2653409,1500
0,0,0,0,0,1,0.25,891
0,0,0,1,0,0,0.27208334,7300
0,0,0,0,0,1,0.2333428,1300
0,0,1,0,0,0,0.42454305,800
0,0,1,0,0,0,0.35555556,3000
0,0,0,0,0,0,0.46666667,20000
0,0,1,0,0,0,0.38376623,1800
0,0,0,0,1,0,0.20871212,2000
0,0,0,0,0,0,0.24327272,661
0,1,0,0,0,0,0.4166829,1100
1,0,0,0,0,0,0.45482093,3900
0,0,0,1,0,0,0.26965585,2100
0,0,0,0,0,1,0.375,917
0,0,0,0,1,0,0.4721746,1700
0,0,1,0,0,0,0.44306666,1600
0,0,0,1,0,0,0.38647726,1900
0,0,0,0,0,1,0.4904762,780
0,1,0,0,0,0,0.45909092,642
0,0,0,0,0,0,0.3897584,1600
